"operation_id","status_id","meter_id","meter_code","meter_cuscode","office_id","rate_type","meter_station","station_id","station_name","billing_val_ft","billing_require_all","billing_require_peak","billing_require_off_peak","billing_require_holiday","billing_unit_all","billing_unit_peak","billing_unit_off_peak","billing_unit_holiday","billing_require_home","billing_unit_use","billing_power_max","billing_power","billing_service","billing_rate_ft","billing_power_factor","billing_adjust","billing_netcost","billing_vat","billing_cost_all","billing_factormultiple","billing_shutdown","billing_decreasedemand","billing_demandremain","billing_filepath","billing_comment","billing_rate_office","billing_correct","billing_rate_type","id","operation_id","status_id","office_bacode","office_id","office_mcode","office_zone","sub_id","sub_mcode","office_wwcode","plant_id","menu_id","calendar_id","yyyymm","thyyyymm","fiscalyyyy","fiscalmm","calendar_lastdate","yyyymmdd","menu_name","main_office","main_soffice","main_shoffice","sub_office","sub_soffice","sub_shoffice","plant_name","calendar_thai_month","calendar_thai_year","status_zone","status_center"
"41621","13490875","1047","ฺB11101","9805020010305847","152","3.2.2","โรงสูบน้ำแรงสูงแม่ข่ายสวรรคโลก","2","โรงกรอง","0.1623","0","97.49","121.29","144.31","48591","12236.03","18077.69","18277.28","2049","48591","12959.35","145851.77","312.24","7886.32","0","0","167009.68","11690.68","178700.36","0","0","0","0","../WebScript/Upload/Electric/13490875_381375_06082026150432.jpg","","0","0","0","45352","41621","13490875","1045","151","2191024000","10","151","2191024000","5512024","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาสวรรคโลก","กปภ.สาขาสวรรคโลก","สวรรคโลก","การประปาส่วนภูมิภาคสาขาสวรรคโลก","กปภ.สาขาสวรรคโลก","สวรรคโลก",,"กรกฎาคม","2569","1","1"
"41735","13490989","42","5900800442","9073 020000328500","609","3.2.2","โรงกรองน้ำ องครักษ์","2","โรงกรอง","0.1623","0","57.59","63.99","57.59","30797","11566.87","8319.19","10910.94","3","30797","7655.44","98464.12","312.24","4998.35","0","0","111430.15","7800.11","119230.26","0","0","0","0","../WebScript/Upload/Electric/13490989_379815_04082026112118.jpg","","0","0","0","49325","41735","13490989","1167","607","2490230000","2","607","2490230000","5541028","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาบ้านนา","กปภ.สาขาบ้านนา","บ้านนา","การประปาส่วนภูมิภาคสาขาบ้านนา","กปภ.สาขาบ้านนา","บ้านนา",,"กรกฎาคม","2569","1","1"
"41693","13490947","184","16101","9020020000966007","453","2.1.1","สำนักงานประปาสระแก้ว","1","สำนักงาน","0.1623","0","15.14","12.85","4.7","2684.5","1753.28","628.09","303.13","230","2684.5","10492.64","0","312.24","435.69","0","0","11240.57","786.84","12027.41","0","0","0","0","../WebScript/Upload/Electric/13490947_384720_10082026110633.jpg","","0","0","0","47923","41693","13490947","1119","453","2390128000","1","453","2390128000","5531028","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาสระแก้ว","กปภ.สาขาสระแก้ว","สระแก้ว","การประปาส่วนภูมิภาคสาขาสระแก้ว","กปภ.สาขาสระแก้ว","สระแก้ว",,"กรกฎาคม","2569","1","1"
"41723","13490977","107","23071604","9801 020006908355","570","3.2.2","โรงกรองน้ำ บ้านหมี่","2","โรงกรอง","0.1623","0","133.88","140.53","129.82","77431.19","29448.92","22696.61","25285.66","394","77431.19","17796.67","248142.78","312.24","12567.08","0","0","278818.77","19517.31","298336.08","0","0","0","0","../WebScript/Upload/Electric/13490977_381300_24072026124917.jpg","","0","0","0","48980","41723","13490977","1153","569","2490216000","2","569","2490216000","5541016","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาบ้านหมี่","กปภ.สาขาบ้านหมี่","บ้านหมี่","การประปาส่วนภูมิภาคสาขาบ้านหมี่","กปภ.สาขาบ้านหมี่","บ้านหมี่",,"กรกฎาคม","2569","1","1"
"41748","13491001","490","J12201","9102020004343614","649","3.1.2","โรงกรองน้ำชัฏป่าหวาย","5","สำนักงาน-แรงสูง","0.1623","0","38.49","34.29","36.81","11836.97","4885.44","3776.15","3175.38","595","11836.97","8284.13","37252.13","312.24","1921.14","0","0","47769.64","3343.87","51113.51","0","0","0","0","../WebScript/Upload/Electric/13491001_382416_05082026162859.jpg","","0","0","0","49756","41748","13491001","1181","648","2490313000","3","648","2490313000","5542012","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาสวนผึ้ง","กปภ.สาขาสวนผึ้ง","สวนผึ้ง","การประปาส่วนภูมิภาคสาขาสวนผึ้ง","กปภ.สาขาสวนผึ้ง","สวนผึ้ง",,"กรกฎาคม","2569","1","1"
"41620","13490874","1491","B02201","9802020010619034","149","3.2.2","แรงสูงสำนักงาน","11","สำนักงาน-แรงสูง-บ้านพัก","0.1623","0","64.86","64.08","56.37","18679.63","8564.09","4071.98","6043.56","1864","18679.63","8621.84","62169.11","312.24","3031.7","0","0","74134.89","5189.44","79324.33","0","0","0","0","../WebScript/Upload/Electric/13490874_381883_31072026094714.jpg","","0","0","0","45329","41620","13490874","1044","149","2191023000","10","149","2191023000","5512023","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาศรีสำโรง","กปภ.สาขาศรีสำโรง","ศรีสำโรง","การประปาส่วนภูมิภาคสาขาศรีสำโรง","กปภ.สาขาศรีสำโรง","ศรีสำโรง",,"กรกฎาคม","2569","1","1"
"41620","13490874","1493","B02201","9081020010612904","149","3.2.2","สถานีสูบน้ำบ้านวังลึก","6","บ่อบาดาล","0.1623","0","30.07","29.98","30.12","13826.81","3210.13","5995.9","4620.78","265","13826.81","3997.21","41073.52","312.24","2244.09","0","0","47627.06","3333.89","50960.95","0","0","0","0","../WebScript/Upload/Electric/13490874_381885_31072026095519.jpg","","0","0","0","45329","41620","13490874","1044","149","2191023000","10","149","2191023000","5512023","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาศรีสำโรง","กปภ.สาขาศรีสำโรง","ศรีสำโรง","การประปาส่วนภูมิภาคสาขาศรีสำโรง","กปภ.สาขาศรีสำโรง","ศรีสำโรง",,"กรกฎาคม","2569","1","1"
"41704","13490958","3613","E08301","9150 020026747280","496","3.2.2","โรงกรองน้ำแรงสูงเลิงนกทา","3","แรงสูง","0.1623","0","133.64","125.26","126.06","44950","18346.21","11760.08","14843.71","122","44950","17764.77","146027","312.24","7295.39","448.56","0","171847.96","12029.36","183877.32","0","0","0","0","../WebScript/Upload/Electric/13490958_381676_31072026142711.jpg","","0","0","0","48310","41704","13490958","1131","495","2390817000","8","495","2390817000","5532017","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาเลิงนกทา","กปภ.สาขาเลิงนกทา","เลิงนกทา","การประปาส่วนภูมิภาคสาขาเลิงนกทา","กปภ.สาขาเลิงนกทา","เลิงนกทา",,"กรกฎาคม","2569","1","0"
"41805","13491056","521","L05301","9808020007081675","839","3.2.2","สถานีผลิตน้ำควนโดน (แม่ข่าย)","10","แรงต่ำ-แรงสูง","0.1623","0","118.86","105.76","114.08","47664.99","20546.69","11764.73","15353.57","467","47664.99","15797.4","156573.23","312.24","7736.03","0","0","180418.9","12629.32","193048.22","0","0","0","0","../WebScript/Upload/Electric/13491056_381579_06082026193843.png","90%","42898.49","0","0","51451","41805","13491056","1237","838","2590522000","5","838","2590522000","5552022","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาสตูล","กปภ.สาขาสตูล","สตูล","การประปาส่วนภูมิภาคสาขาสตูล","กปภ.สาขาสตูล","สตูล",,"กรกฎาคม","2569","1","1"
"41777","13491029","2427","๋J13101","020004138588","749","3.2.2","แม่ข่ายหลังสวน","10","แรงต่ำ-แรงสูง","0.1623","0","244.13","268.08","268.85","156798","58103.95","43394.48","55299.57","5570","156798","32452.2","500070.82","312.24","25448.32","0","0","558283.58","39079.85","597363.43","0","0","0","0","../WebScript/Upload/Electric/13491029_384743_17082026113651.jpg","","121092.57","0","0","50600","41777","13491029","1211","748","2590418000","4","748","2590418000","5551018","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาหลังสวน","กปภ.สาขาหลังสวน","หลังสวน","การประปาส่วนภูมิภาคสาขาหลังสวน","กปภ.สาขาหลังสวน","หลังสวน",,"กรกฎาคม","2569","1","1"
